text,sentiment_score,word_count,avg_sentence_length,normalized_helpful_votes,relevance_score
"For the money, not a bad blood pressure cuff. I love the LED display, my mom has a lot of trouble seeing and these numbers are large and clear for her. It also is very easy to use. My only downside is that I tried to get readings several times in a row and the numbers were not consistent. I also brought it with me to a local CVS pharmacy for comparison with their machine and I was about 8 points off. If you are looking for total accuracy you might need to spend a little more.",0.7872,105,17.5,0.1,1.86616
"I live in a community where we have a lot of outdoor events. We are always looking for portable take, along chairs to be able to fold up and take around with us. This is a great folding chair and folds up easily to fit into it's carry bag. It is sturdy and will stay in place easily, even given a windy environment. Highly recommend for all uses (not just camping), would work well even on the beach.",0.9359,89,17.8,0.0,2.28077
"It had been years since I used a jump rope. But, like riding a bike, I was able to coordinate and get my pace up quickly. I forgot how much fun jumping rope can be and I never knew the cardio effect it would have on my body. It even helped me with my coordination and balance (and for a woman in her 60's it's important for me to build on both to stay young). I love the way this grips in my hands and it adjusts to all sizes and shapes of people. I have been using this daily now for a good 20 minute work out after I do walking and weights and I feel amazing1",0.9664,129,21.5,0.0,2.28992
"This is a great safety kit that every home should have. It is a sturdy red case that is easily viewable. It contains everything you would need to assist in a minor injury (loads of bandages and tape of all sizes). I recently bought a second one for my son to keep in his RV as he has two small children and they are always going camping and in areas where the kids are always getting scraped knees and bruises. I think everyone should own at least one of these to keep in your house and/or vehicle for emergencies. This would make an excellent holiday present for someone, too.",0.9169,118,19.666666666666668,0.0,2.27507
"Cheaply made golf cart cover. Barely fit on my Yamaha, had to be super careful putting it on, I was afraid it was going to rip. I am not sure how long this will last if I keep putting it on and taking it off (bound to tear at some point). I would suggest you look for a more expensive quality cover for your cart because this one isn't it.",0.6951,79,19.75,0.0,1.4085300000000003
"Since spending most of my time in quarantine and unable to go to the gym for several months, I wanted to up my daily exercise regimen (which had consisted solely of walking and bike riding). It had been years since I had used a jump rope and I wasn't sure what to expect. This ASYOUWISH jump rope is great. It is well made, the grips fit ergonomically in my hands and it is durable. I have been using it for 3 weeks now daily and I can feel the results in my heart (cardio) and even in my legs and arms. And the fun part is I don't even feel like I am working out. It's actually fun. Highly recommend!",0.9613,137,17.125,0.0,2.28839
"I ordered this to take to my son's house on a recent visit. He has two children and a large pool and I thought this would be fun. Well, the minute we opened the box, I knew this would b a hit. It was super easy to assemble, super well made and when we placed the net in the pool the boys couldn't wait to play. This is definitely a fun game for all people (children and adults) and it lasted with us for hours. The next day, they couldn't wait for us to put it in the pool again and play. Highly recommend for all ages and for anyone with group fun in mind!",0.9833,131,18.714285714285715,0.0,2.29499
"This is a super cute cooler bag. I live in Daytona Beach and I was looking for a bag that I could bring some 'adult beverages' to the beach or parks and this bag fits the bill. Super roomy, really colorful, quality make and carries a lot. Items inside stay cool (I have some icepacks that I use) despite the hot Florida sun. Highly recommend this bag for anyone looking for a cooler bag.",0.9422,84,16.8,0.0,2.28266
"Super cute goggles for my two grandsons! I have a huge pool here in our Florida community and we tried them out just this past weekend. Huge hit, they wore them for a couple of hours (with no issues) and were able to see the bottom of the pool (and my son's shark attacks, lol) easily. We are going on a Caribbean cruise in January and I will be bringing them there to see if we can show them how to snorkel for real among the reefs with them. Highly recommend these colorful and useful goggles!",0.9507,108,21.6,1.5,2.7352100000000004
"Nice, reasonably priced water proof sports watch. I do like the fact that you can see it in darker waters with the glow in the dark capability. Water resistant to 100m, this is good for those who like to swim in pools, ocean and snorkel (I wouldn't recommend this for scuba diving). There are much better watches on the market but for far higher prices. So, if you are looking for a great looking sports watch (maybe for a younger swimmers and snorklers) this would make a great gift for the holidays.",0.9787,106,21.2,0.9,2.1636100000000003
"Perhaps it is just the ball that I received, but after a full day of play we noticed the ball was losing air. When we tried to fill it, the ball popped a hole almost immediately (we had not overfilled it). Totally unable to use it now. Can't recommend this although I see others had good luck.",0.7082,66,16.5,0.0,1.0124600000000001
"This is a lightweight, microfiber beach towel. Folds up small, easy to carry, well made. Deducting a star simply because I like my towels a little more fluffy and comfy (especially if want to use it to lay on). This is thin but really does absorb well. I do love the colors and design, really cute.",0.9573,67,13.4,0.0,1.8871900000000001
"Well made running socks. The ad here mentions they are 'Men's' running socks, but I have been using them myself (I have a size 9 foot). Comfortable, well made, stitching is tight, I have had these now for over a month and have been using them almost daily. They don't slide down, hug my foot, and are a quality sock. I didn't particularly care for the green and black color, but outside of that, these are great socks for anyone (man or woman) in your life. Would make a great stocking stuffer for the holidays.",0.9535,117,19.5,0.0,2.28605
"This is a great lightweight rod, perfect for a beginner or intermediate fisherman. Easy to maneuver, great accuracy in launching your line, I really liked this. I am 5'7"" and the size and length of the rod is also perfect for me. Sanlike was a new brand to me and I am really impressed with the quality of the rod. Just be sure you understand this is only a rod and case, you will need to purchase the reel separately.",0.9804,92,18.4,0.0,2.29412
"These are great, attractive, inline roller skates perfect for the child in your life. Built and designed to look like adult skates, they are great for my grandson when him and his dad go skating together. Durable and built for abuse, these will last as long as your child's feet don't outgrow them (and then you can pass them on to the next child in your life). I highly recommend these, would make a great holiday or birthday present for the youngster in your life!",0.9719,98,24.5,0.0,2.29157
"Super comfortable and light weight, these leggings will fit just about everyone. I am 5'7"" and about 160 lbs and they stretch and give well. I have already washed them several times and the black color is still vibrant and the material comes out just as good as new. These should be a staple in every woman's wardrobe. Whether you want to wear these for exercise, everyday use or even at night under a fancy tunic top, these are the leggings for you.",0.9595,95,19.0,1.3,2.6778500000000003
